"","condition","risk"
"6505","d_I5",0
"6506","d_I5",0
"6507","d_I5",0
"6508","d_I5",0
"6509","d_I5",0
"6510","d_I5",0
"6511","d_I5",0
"6512","d_I5",0
"6513","d_I5",0
"6514","d_I5",0
"6515","d_I5",0
"6516","d_I5",0
"6517","d_I5",0
"6518","d_I5",0
"6519","d_I5",0
"6520","d_I5",0
"6521","d_I5",5.49249232761895e-08
"6522","d_I5",8.93134448620714e-08
"6523","d_I5",5.59191953852789e-08
"6524","d_I5",3.50110377356216e-08
"6525","d_I5",2.19204291385111e-08
"6526","d_I5",1.37243921782826e-08
"6527","d_I5",8.59284909893177e-09
"6528","d_I5",6.03049102876341e-08
"6529","d_I5",3.77569362441932e-08
"6530","d_I5",2.36396375807857e-08
"6531","d_I5",1.4800789482905e-08
"6532","d_I5",9.26678211943255e-09
"6533","d_I5",5.80193715293831e-09
"6534","d_I5",3.63259589075682e-09
"6535","d_I5",2.27437013666787e-09
"6536","d_I5",1.4239843748598e-09
"6537","d_I5",8.91557383475572e-10
"6538","d_I5",5.58204482636881e-10
"6539","d_I5",3.49492101925364e-10
"6540","d_I5",2.18817186592446e-10
"6541","d_I5",1.37001521238744e-10
"6542","d_I5",8.57767190609593e-11
"6543","d_I5",5.37048183701927e-11
"6544","d_I5",3.36246586130073e-11
"6545","d_I5",2.10523820598496e-11
"6546","d_I5",1.31809008152572e-11
"6547","d_I5",8.25262080894618e-12
"6548","d_I5",5.16697795660548e-12
"6549","d_I5",3.23507887145524e-12
"6550","d_I5",2.02549088612614e-12
"6551","d_I5",1.26809673872685e-12
"6552","d_I5",7.94031507211912e-13
"6553","d_I5",4.97157870427145e-13
"6554","d_I5",3.11195513802431e-13
"6555","d_I5",1.94844140821715e-13
"6556","d_I5",1.22013510406305e-13
"6557","d_I5",7.63833440942108e-14
"6558","d_I5",4.78506123613442e-14
"6559","d_I5",2.99760216648792e-14
"6560","d_I5",1.87627691161651e-14
"6561","d_I5",1.17683640610267e-14
"6562","d_I5",7.32747196252603e-15
"6563","d_I5",4.55191440096314e-15
"6564","d_I5",2.88657986402541e-15
"6565","d_I5",1.77635683940025e-15
"6566","d_I5",1.11022302462516e-15
"6567","d_I5",6.66133814775094e-16
"6568","d_I5",4.44089209850063e-16
"6569","d_I5",2.22044604925031e-16
"6570","d_I5",2.22044604925031e-16
"6571","d_I5",1.11022302462516e-16
"6572","d_I5",1.11022302462516e-16
"6573","d_I5",0
"6574","d_I5",0
"6575","d_I5",0
"6576","d_I5",0
"6577","d_I5",0
"6578","d_I5",0
"6579","d_I5",0
"6580","d_I5",0
"6581","d_I5",0
"6582","d_I5",0
"6583","d_I5",0
"6584","d_I5",0
"6585","d_I5",0
"6586","d_I5",0
"6587","d_I5",0
"6588","d_I5",0
"6589","d_I5",0
"6590","d_I5",0
"6591","d_I5",0
"6592","d_I5",0
"6593","d_I5",0
"6594","d_I5",0
"6595","d_I5",0
"6596","d_I5",0
"6597","d_I5",0
"6598","d_I5",0
"6599","d_I5",0
"6600","d_I5",0
"6601","d_I5",0
"6602","d_I5",0
"6603","d_I5",0
"6604","d_I5",0
"6605","d_I5",0
"6606","d_I5",0
"6607","d_I5",0
"6608","d_I5",0
"6609","d_I5",0
"6610","d_I5",0
"6611","d_I5",0
"6612","d_I5",0
"6613","d_I5",0
"6614","d_I5",0
"6615","d_I5",0
"6616","d_I5",0
"6617","d_I5",0
"6618","d_I5",0
"6619","d_I5",0
"6620","d_I5",0
"6621","d_I5",0
"6622","d_I5",0
"6623","d_I5",0
"6624","d_I5",0
"6625","d_I5",0
"6626","d_I5",0
"6627","d_I5",0
"6628","d_I5",0
"6629","d_I5",0
"6630","d_I5",0
"6631","d_I5",0
"6632","d_I5",0
"6633","d_I5",0
"6634","d_I5",0
"6635","d_I5",0
"6636","d_I5",5.49249232761895e-08
"6637","d_I5",3.4388523473261e-08
"6638","d_I5",2.15306725781517e-08
"6639","d_I5",1.34803653795146e-08
"6640","d_I5",8.44006387001883e-09
"6641","d_I5",5.28432841928606e-09
"6642","d_I5",3.30852079066801e-09
"6643","d_I5",2.07146655384349e-09
"6644","d_I5",1.29694632811095e-09
"6645","d_I5",8.12018785545376e-10
"6646","d_I5",5.08405317845018e-10
"6647","d_I5",3.18312820546396e-10
"6648","d_I5",1.99295802083554e-10
"6649","d_I5",1.24779186982948e-10
"6650","d_I5",7.81243958414279e-11
"6651","d_I5",4.89136509074228e-11
"6652","d_I5",3.06248360004702e-11
"6653","d_I5",1.91742177690912e-11
"6654","d_I5",1.20050636098767e-11
"6655","d_I5",7.51632089901477e-12
"6656","d_I5",4.70601335678111e-12
"6657","d_I5",2.9464208850527e-12
"6658","d_I5",1.84474657771716e-12
"6659","d_I5",1.15496501251755e-12
"6660","d_I5",7.23199278240827e-13
"6661","d_I5",4.52748949442139e-13
"6662","d_I5",2.83439938186802e-13
"6663","d_I5",1.77524661637563e-13
"6664","d_I5",1.11133324764978e-13
"6665","d_I5",6.96109836439973e-14
"6666","d_I5",4.35207425653061e-14
"6667","d_I5",2.73114864057789e-14
"6668","d_I5",1.70974345792274e-14
"6669","d_I5",1.06581410364015e-14
"6670","d_I5",6.66133814775094e-15
"6671","d_I5",4.21884749357559e-15
"6672","d_I5",2.66453525910038e-15
"6673","d_I5",1.66533453693773e-15
"6674","d_I5",9.99200722162641e-16
"6675","d_I5",6.66133814775094e-16
"6676","d_I5",4.44089209850063e-16
"6677","d_I5",2.22044604925031e-16
"6678","d_I5",1.11022302462516e-16
"6679","d_I5",1.11022302462516e-16
"6680","d_I5",1.11022302462516e-16
"6681","d_I5",0
"6682","d_I5",0
"6683","d_I5",0
"6684","d_I5",0
"6685","d_I5",0
"6686","d_I5",0
"6687","d_I5",0
"6688","d_I5",0
"6689","d_I5",0
"6690","d_I5",0
"6691","d_I5",0
"6692","d_I5",0
"6693","d_I5",0
"6694","d_I5",0
"6695","d_I5",0
"6696","d_I5",0
"6697","d_I5",0
"6698","d_I5",0
"6699","d_I5",0
"6700","d_I5",0
"6701","d_I5",0
"6702","d_I5",0
"6703","d_I5",0
"6704","d_I5",0
"6705","d_I5",0
"6706","d_I5",0
"6707","d_I5",0
"6708","d_I5",0
"6709","d_I5",0
"6710","d_I5",0
"6711","d_I5",0
"6712","d_I5",0
"6713","d_I5",0
"6714","d_I5",0
"6715","d_I5",0
"6716","d_I5",0
"6717","d_I5",0
"6718","d_I5",5.49249232761895e-08
"6719","d_I5",3.4388523473261e-08
"6720","d_I5",2.15306725781517e-08
"6721","d_I5",1.34803653795146e-08
"6722","d_I5",8.44006387001883e-09
"6723","d_I5",5.28432841928606e-09
"6724","d_I5",3.30852079066801e-09
"6725","d_I5",2.07146655384349e-09
"6726","d_I5",1.29694632811095e-09
"6727","d_I5",8.12018785545376e-10
"6728","d_I5",5.08405317845018e-10
"6729","d_I5",3.18312820546396e-10
"6730","d_I5",1.99295802083554e-10
"6731","d_I5",1.24779186982948e-10
"6732","d_I5",7.81243958414279e-11
"6733","d_I5",4.89136509074228e-11
"6734","d_I5",3.06248360004702e-11
"6735","d_I5",1.91742177690912e-11
"6736","d_I5",1.20050636098767e-11
"6737","d_I5",7.51632089901477e-12
"6738","d_I5",4.70601335678111e-12
"6739","d_I5",2.9464208850527e-12
"6740","d_I5",1.84474657771716e-12
"6741","d_I5",1.15496501251755e-12
"6742","d_I5",7.23199278240827e-13
"6743","d_I5",4.52748949442139e-13
"6744","d_I5",2.83439938186802e-13
"6745","d_I5",1.77524661637563e-13
"6746","d_I5",1.11133324764978e-13
"6747","d_I5",6.96109836439973e-14
"6748","d_I5",4.35207425653061e-14
"6749","d_I5",2.73114864057789e-14
"6750","d_I5",1.70974345792274e-14
"6751","d_I5",1.06581410364015e-14
"6752","d_I5",6.66133814775094e-15
"6753","d_I5",4.21884749357559e-15
"6754","d_I5",2.66453525910038e-15
"6755","d_I5",1.66533453693773e-15
"6756","d_I5",9.99200722162641e-16
"6757","d_I5",6.66133814775094e-16
"6758","d_I5",4.44089209850063e-16
"6759","d_I5",2.22044604925031e-16
"6760","d_I5",1.11022302462516e-16
"6761","d_I5",1.11022302462516e-16
"6762","d_I5",1.11022302462516e-16
"6763","d_I5",0
"6764","d_I5",0
"6765","d_I5",0
"6766","d_I5",0
"6767","d_I5",0
"6768","d_I5",0
"6769","d_I5",0
"6770","d_I5",0
"6771","d_I5",0
"6772","d_I5",0
"6773","d_I5",0
"6774","d_I5",0
"6775","d_I5",0
"6776","d_I5",0
"6777","d_I5",0
"6778","d_I5",0
"6779","d_I5",0
"6780","d_I5",0
"6781","d_I5",0
"6782","d_I5",0
"6783","d_I5",0
"6784","d_I5",0
"6785","d_I5",0
"6786","d_I5",0
"6787","d_I5",0
"6788","d_I5",0
"6789","d_I5",0
"6790","d_I5",0
"6791","d_I5",0
"6792","d_I5",0
"6793","d_I5",0
"6794","d_I5",0
"6795","d_I5",0
"6796","d_I5",0
"6797","d_I5",0
"6798","d_I5",0
"6799","d_I5",0
"6800","d_I5",0
"6801","d_I5",0
"6802","d_I5",0
"6803","d_I5",5.49249232761895e-08
"6804","d_I5",3.4388523473261e-08
"6805","d_I5",2.15306725781517e-08
"6806","d_I5",1.34803653795146e-08
"6807","d_I5",8.44006387001883e-09
"6808","d_I5",5.28432841928606e-09
"6809","d_I5",3.30852079066801e-09
"6810","d_I5",2.07146655384349e-09
"6811","d_I5",1.29694632811095e-09
"6812","d_I5",8.12018785545376e-10
"6813","d_I5",5.08405317845018e-10
"6814","d_I5",3.18312820546396e-10
"6815","d_I5",1.99295802083554e-10
"6816","d_I5",1.24779186982948e-10
"6817","d_I5",7.81243958414279e-11
"6818","d_I5",4.89136509074228e-11
"6819","d_I5",3.06248360004702e-11
"6820","d_I5",1.91742177690912e-11
"6821","d_I5",1.20050636098767e-11
"6822","d_I5",7.51632089901477e-12
"6823","d_I5",4.70601335678111e-12
"6824","d_I5",2.9464208850527e-12
"6825","d_I5",1.84474657771716e-12
"6826","d_I5",1.15496501251755e-12
"6827","d_I5",7.23199278240827e-13
"6828","d_I5",4.52748949442139e-13
"6829","d_I5",2.83439938186802e-13
"6830","d_I5",1.77524661637563e-13
"6831","d_I5",1.11133324764978e-13
"6832","d_I5",6.96109836439973e-14
"6833","d_I5",4.35207425653061e-14
"6834","d_I5",2.73114864057789e-14
"6835","d_I5",1.70974345792274e-14
"6836","d_I5",1.06581410364015e-14
"6837","d_I5",6.66133814775094e-15
"6838","d_I5",4.21884749357559e-15
"6839","d_I5",2.66453525910038e-15
"6840","d_I5",1.66533453693773e-15
"6841","d_I5",9.99200722162641e-16
"6842","d_I5",6.66133814775094e-16
"6843","d_I5",4.44089209850063e-16
"6844","d_I5",2.22044604925031e-16
"6845","d_I5",1.11022302462516e-16
"6846","d_I5",1.11022302462516e-16
"6847","d_I5",1.11022302462516e-16
"6848","d_I5",0
"6849","d_I5",0
"6850","d_I5",0
"6851","d_I5",0
"6852","d_I5",0
"6853","d_I5",0
"6854","d_I5",0
"6855","d_I5",0
"6856","d_I5",0
"6857","d_I5",0
"6858","d_I5",0
"6859","d_I5",0
"6860","d_I5",0
"6861","d_I5",0
"6862","d_I5",0
"6863","d_I5",0
"6864","d_I5",0
"6865","d_I5",0
"6866","d_I5",0
"6867","d_I5",0
"6868","d_I5",0
"6869","d_I5",0
"6870","d_I5",0
"6871","d_I5",0
"6872","d_I5",0
"6873","d_I5",0
"6874","d_I5",0
"6875","d_I5",0
"6876","d_I5",0
"6877","d_I5",0
"6878","d_I5",0
"6879","d_I5",0
"6880","d_I5",0
"6881","d_I5",0
"6882","d_I5",0
"6883","d_I5",5.49249232761895e-08
"6884","d_I5",3.4388523473261e-08
"6885","d_I5",2.15306725781517e-08
"6886","d_I5",1.34803653795146e-08
"6887","d_I5",8.44006387001883e-09
"6888","d_I5",5.28432841928606e-09
"6889","d_I5",3.30852079066801e-09
"6890","d_I5",2.07146655384349e-09
"6891","d_I5",1.29694632811095e-09
"6892","d_I5",8.12018785545376e-10
"6893","d_I5",5.08405317845018e-10
"6894","d_I5",3.18312820546396e-10
"6895","d_I5",1.99295802083554e-10
"6896","d_I5",1.24779186982948e-10
"6897","d_I5",7.81243958414279e-11
"6898","d_I5",4.89136509074228e-11
"6899","d_I5",3.06248360004702e-11
"6900","d_I5",1.91742177690912e-11
"6901","d_I5",1.20050636098767e-11
"6902","d_I5",7.51632089901477e-12
"6903","d_I5",4.70601335678111e-12
"6904","d_I5",2.9464208850527e-12
"6905","d_I5",1.84474657771716e-12
"6906","d_I5",1.15496501251755e-12
"6907","d_I5",7.23199278240827e-13
"6908","d_I5",4.52748949442139e-13
"6909","d_I5",2.83439938186802e-13
"6910","d_I5",1.77524661637563e-13
"6911","d_I5",1.11133324764978e-13
"6912","d_I5",6.96109836439973e-14
"6913","d_I5",4.35207425653061e-14
"6914","d_I5",2.73114864057789e-14
"6915","d_I5",1.70974345792274e-14
"6916","d_I5",1.06581410364015e-14
"6917","d_I5",6.66133814775094e-15
"6918","d_I5",4.21884749357559e-15
"6919","d_I5",2.66453525910038e-15
"6920","d_I5",1.66533453693773e-15
"6921","d_I5",9.99200722162641e-16
"6922","d_I5",6.66133814775094e-16
"6923","d_I5",4.44089209850063e-16
"6924","d_I5",5.49249234982341e-08
"6925","d_I5",3.43885235842833e-08
"6926","d_I5",2.1530672689174e-08
"6927","d_I5",1.34803654905369e-08
"6928","d_I5",8.44006387001883e-09
"6929","d_I5",5.28432841928606e-09
"6930","d_I5",3.30852079066801e-09
"6931","d_I6",0
"6932","d_I6",0
"6933","d_I6",0
"6934","d_I6",0
"6935","d_I6",0
"6936","d_I6",0
"6937","d_I6",0
"6938","d_I6",0
"6939","d_I6",0
"6940","d_I6",0
"6941","d_I6",0
"6942","d_I6",0
"6943","d_I6",0
"6944","d_I6",0
"6945","d_I6",0
"6946","d_I6",0
"6947","d_I6",0
"6948","d_I6",0
"6949","d_I6",0
"6950","d_I6",0
"6951","d_I6",0
"6952","d_I6",0
"6953","d_I6",0
"6954","d_I6",0
"6955","d_I6",0
"6956","d_I6",0
"6957","d_I6",0
"6958","d_I6",0
"6959","d_I6",0
"6960","d_I6",0
"6961","d_I6",0
"6962","d_I6",0
"6963","d_I6",0
"6964","d_I6",0
"6965","d_I6",0
"6966","d_I6",2.52355997210074e-08
"6967","d_I6",6.64951438356098e-09
"6968","d_I6",3.55576046384698e-09
"6969","d_I6",1.9014068097789e-09
"6970","d_I6",1.01675801111867e-09
"6971","d_I6",5.43701084154691e-10
"6972","d_I6",2.90738655372991e-10
"6973","d_I6",1.55469526141871e-10
"6974","d_I6",8.3135720529981e-11
"6975","d_I6",4.44559944412504e-11
"6976","d_I6",1.17140741551225e-11
"6977","d_I6",6.2639893272376e-12
"6978","d_I6",3.3495428652941e-12
"6979","d_I6",1.79112280562777e-12
"6980","d_I6",9.57789403344123e-13
"6981","d_I6",5.12145881259585e-13
"6982","d_I6",2.73892020175026e-13
"6983","d_I6",1.46438416948058e-13
"6984","d_I6",7.82707232360735e-14
"6985","d_I6",2.06501482580279e-14
"6986","d_I6",1.0991207943789e-14
"6987","d_I6",5.88418203051333e-15
"6988","d_I6",3.10862446895044e-15
"6989","d_I6",1.66533453693773e-15
"6990","d_I6",8.88178419700125e-16
"6991","d_I6",4.44089209850063e-16
"6992","d_I6",2.22044604925031e-16
"6993","d_I6",1.11022302462516e-16
"6994","d_I7",0
"6995","d_I7",0
"6996","d_I7",0
"6997","d_I7",0
"6998","d_I7",0
"6999","d_I7",0
"7000","d_I7",0
"7001","d_I7",2.93751527546959e-08
"7002","d_I7",8.52300618969792e-09
"7003","d_I7",2.4728937786378e-09
"7004","d_I7",4.15001144560279e-10
"7005","d_I7",1.20409793247234e-10
"7006","d_I7",3.4936165071997e-11
"7007","d_I7",1.01364472371301e-11
"7008","d_I7",2.94098079223204e-12
"7009","d_I7",4.93605156748345e-13
"7010","d_I7",1.43218770176645e-13
"7011","d_I7",4.15223411209809e-14
"7012","d_I7",1.21014309684142e-14
"7013","d_I7",3.5527136788005e-15
"7014","d_I7",2.93751534208297e-08
"7015","d_I7",8.52300641174253e-09
"7016","d_I7",2.4728938896601e-09
"7017","d_I7",7.17493842117278e-10
"7018","d_I7",2.08176031968321e-10
"7019","d_I7",2.94100889197679e-08
"7020","d_I7",8.53314263693505e-09
"7021","d_I7",2.47583487045233e-09
"7022","d_I7",7.18347048511703e-10
"7023","d_I7",2.08423611702813e-10
"7024","d_I7",3.4977687413118e-11
"7025","d_I7",1.01485486680986e-11
"7026","d_I7",2.94453350591084e-12
"7027","d_I7",8.54316617449058e-13
"7028","d_I7",2.47912801398797e-13
"7029","d_I8",0
"7030","d_I8",0
"7031","d_I8",0
"7032","d_I8",0
"7033","d_I8",0
"7034","d_I8",0
"7035","d_I8",0
"7036","d_I8",0
"7037","d_I8",0
"7038","d_I8",0
"7039","d_I8",0
"7040","d_I8",0
"7041","d_I8",0
"7042","d_I8",0
"7043","d_I8",0
"7044","d_I8",0
"7045","d_I8",0
"7046","d_I8",0
"7047","d_I8",0
"7048","d_I8",0
"7049","d_I8",0
"7050","d_I8",0
"7051","d_I8",0
"7052","d_I8",0
"7053","d_I8",0
"7054","d_I8",0
"7055","d_I8",0
"7056","d_I8",0
"7057","d_I8",0
"7058","d_I8",0
"7059","d_I8",0
"7060","d_I8",0
"7061","d_I8",0
"7062","d_I8",0
"7063","d_I8",0
"7064","d_I8",0
"7065","d_I8",0
"7066","d_I8",0
"7067","d_I8",0
"7068","d_I8",0
"7069","d_I8",0
"7070","d_I8",0
"7071","d_I8",0
"7072","d_I8",0
"7073","d_I8",0
"7074","d_I8",5.50307688307328e-08
"7075","d_I8",3.0898737124474e-08
"7076","d_I8",1.73490570798407e-08
"7077","d_I8",4.23262280779824e-09
"7078","d_I8",2.37653774437518e-09
"7079","d_I8",1.33438105009986e-09
"7080","d_I8",7.49229678298491e-10
"7081","d_I8",4.20678381019002e-10
"7082","d_I8",2.36202946091169e-10
"7083","d_I8",1.32623467763437e-10
"7084","d_I8",7.44655448414733e-11
"7085","d_I9",0
"7086","d_I9",0
"7087","d_I9",0
"7088","d_I9",0
"7089","d_I9",0
"7090","d_I9",0
"7091","d_I9",0
"7092","d_I9",0
"7093","d_I9",0
"7094","d_I9",0
"7095","d_I9",0
"7096","d_I9",0
"7097","d_I9",0
"7098","d_I9",0
"7099","d_I9",0
"7100","d_I9",0
"7101","d_I9",0
"7102","d_I9",0
"7103","d_I9",0
"7104","d_I9",0
"7105","d_I9",0
"7106","d_I9",0
"7107","d_I9",0
"7108","d_I9",0
"7109","d_I9",0
"7110","d_I9",0
"7111","d_I9",0
"7112","d_I9",0
"7113","d_I9",0
"7114","d_I9",0
"7115","d_I9",0
"7116","d_I9",0
"7117","d_I9",0
"7118","d_I9",0
"7119","d_I9",0
"7120","d_I9",0
"7121","d_I9",0
"7122","d_I9",0
"7123","d_I9",0
"7124","d_I9",0
"7125","d_I9",0
"7126","d_I9",0
"7127","d_I10",6.03103352814216e-08
"7128","d_I10",2.61747569174631e-08
"7129","d_I10",1.13598753737065e-08
"7130","d_I10",4.93019924885374e-09
"7131","d_I10",2.13971229623411e-09
"7132","d_I10",9.28637611252725e-10
"7133","d_I10",4.0302983173035e-10
"7134","d_I10",6.07734973456786e-11
"7135","d_I10",2.63757904406248e-11
"7136","d_I10",1.14470655177001e-11
"7137","d_I10",4.96802599059265e-12
"7138","d_I10",2.15616413612452e-12
"7139","d_I10",9.35806987456544e-13
"7140","d_I10",4.06119582407882e-13
"7141","d_I10",6.12843109593086e-14
"7142","d_I10",2.65343302885412e-14
"7143","d_I10",1.15463194561016e-14
"7144","d_I10",4.9960036108132e-15
"7145","d_I10",2.22044604925031e-15
"7146","d_I10",8.88178419700125e-16
"7147","d_I10",4.44089209850063e-16
"7148","d_I10",1.11022302462516e-16
"7149","d_I10",0
"7150","d_I10",0
"7151","d_I10",0
"7152","d_I10",0
"7153","d_I10",0
"7154","d_I10",0
"7155","d_I10",0
"7156","d_I10",0
"7157","d_I10",0
"7158","d_I10",0
"7159","d_I10",0
"7160","d_I10",0
"7161","d_I10",0
"7162","d_I10",0
"7163","d_I10",0
"7164","d_I10",0
"7165","d_I10",0
"7166","d_I10",0
"7167","d_I10",0
"7168","d_I10",0
"7169","d_I10",0
"7170","d_I10",0
"7171","d_I10",0
"7172","d_I10",0
"7173","d_I10",0
"7174","d_I10",0
"7175","d_I10",0
